attitudeX,attitudeY,attitudeZ,gyroX,gyroY,gyroZ,gravityX,gravityY,gravityZ,accX,accY,accZ
1.374040494671349,-1.2050502750333283,2.3197516837050087,0.31585070490837097,-0.4911543130874634,-0.6185827255249023,-0.18255819380283356,-0.9807059168815613,-0.06991564482450485,0.06997892260551453,0.19150620698928833,0.04176313430070877
1.3809948371287029,-1.2116702257368435,2.320467433614981,0.2022186815738678,-0.6701432466506958,-0.6689527034759521,-0.176627978682518,-0.9820417165756226,-0.06630710512399673,0.08345787227153778,0.19117867946624756,0.06198883056640625
1.38800010913517,-1.2130848575421362,2.3150899420358453,0.10654882341623306,-0.6339367628097534,-0.7077826261520386,-0.17027340829372406,-0.983339250087738,-0.06364689022302628,0.10778872668743134,0.18118470907211304,0.05191284418106079
1.395049877701515,-1.208236067209922,2.30467470220563,0.0500410720705986,-0.434606671333313,-0.7392822504043579,-0.16347730159759521,-0.984596312046051,-0.06201162934303284,0.1414741724729538,0.18262487649917603,0.01885974407196045
1.4021919730824288,-1.1987535129204465,2.291772820893457,0.05791309475898743,-0.20936241745948792,-0.7464865446090698,-0.1563267707824707,-0.985819935798645,-0.06100107729434967,0.18383841216564178,0.18014061450958252,-0.013797581195831299
1.4093892225374725,-1.1886127704589935,2.2805217149542716,0.1357080191373825,0.013480788096785545,-0.7190607786178589,-0.14911304414272308,-0.9870021343231201,-0.059935517609119415,0.23527945578098297,0.14822638034820557,-0.03250224143266678
1.4165448501711206,-1.182232235483964,2.275149558757455,0.2446480542421341,0.19401024281978607,-0.6699540019035339,-0.14218732714653015,-0.988126814365387,-0.05820827558636665,0.2790892422199249,0.11807066202163696,-0.030872583389282227
1.4236567504808728,-1.1805215984029995,2.2759268366381287,0.308002769947052,0.28858524560928345,-0.6376277804374695,-0.13558533787727356,-0.9891945123672485,-0.05577656626701355,0.28708988428115845,0.11918407678604126,0.0002803206443786621
1.4306590633020781,-1.180923911446419,2.2791389714266055,0.2984190881252289,0.25232428312301636,-0.6170361638069153,-0.12919828295707703,-0.9901968240737915,-0.05308832228183746,0.2751028537750244,0.12293291091918945,0.04652702063322067
1.4372284224866576,-1.1796422382225775,2.2799208159883864,0.21234652400016785,0.15364722907543182,-0.5828065276145935,-0.12311270833015442,-0.9910930395126343,-0.050772253423929214,0.2679949700832367,0.12785762548446655,0.08443307876586914
1.4429767704305902,-1.1722056174693152,2.2732346707115507,0.06019125133752823,-0.002255422994494438,-0.5401047468185425,-0.11747866123914719,-0.9918422102928162,-0.049474138766527176,0.25636422634124756,0.12634849548339844,0.10074365139007568
1.4476866346786188,-1.1553765274257481,2.255236444356057,-0.09611446410417557,-0.20104734599590302,-0.49868062138557434,-0.11235419660806656,-0.9924315810203552,-0.04955832287669182,0.22945021092891693,0.10845947265625,0.09406817704439163
1.451324707430595,-1.131968987190791,2.2288746511313446,-0.16949528455734253,-0.33469173312187195,-0.4213719666004181,-0.10789461433887482,-0.9928717613220215,-0.050640203058719635,0.2226865291595459,0.06870794296264648,0.06509023904800415
1.454021993566968,-1.1101677056589,2.203333504453516,-0.12290354818105698,-0.3649119436740875,-0.3297024965286255,-0.10436615347862244,-0.9931896328926086,-0.051789820194244385,0.2337302267551422,0.04740411043167114,0.023805201053619385
1.4565197966948318,-1.0980480702573243,2.1876816412301574,0.03836211934685707,-0.31121698021888733,-0.28181833028793335,-0.10152167826890945,-0.9934775233268738,-0.05192103981971741,0.22368358075618744,0.04814976453781128,-0.0050858259201049805
1.4596547198982417,-1.1016102518796302,2.1884859882687158,0.26916125416755676,-0.2489517629146576,-0.27269861102104187,-0.09892815351486206,-0.993830144405365,-0.05015087500214577,0.20763181149959564,0.04259711503982544,-0.013966627418994904
1.4638512868903453,-1.1249046986478395,2.209413412318421,0.5047427415847778,-0.24960675835609436,-0.2784635126590729,-0.09630540758371353,-0.994286835193634,-0.046033795922994614,0.1960369050502777,0.012307465076446533,-0.0026723146438598633
1.4687729582202027,-1.1687792266316241,2.250788874779967,0.6653366684913635,-0.30183932185173035,-0.2582559585571289,-0.09372677654027939,-0.9948001503944397,-0.039850085973739624,0.17790955305099487,-0.03913545608520508,0.022867023944854736
1.4735619672295983,-1.2286891356420504,2.307439903442009,0.7143115401268005,-0.40595656633377075,-0.22110307216644287,-0.09145434200763702,-0.9952764511108398,-0.03256776183843613,0.1596611738204956,-0.0660027265548706,0.049810174852609634
1.4776578531142952,-1.2965057681858683,2.3709908005264064,0.6725963354110718,-0.5049492120742798,-0.19903798401355743,-0.08952661603689194,-0.9956657290458679,-0.025191254913806915,0.13174773752689362,-0.0689857006072998,0.06950271129608154
1.4812428190667968,-1.3627595939057529,2.4317837674048186,0.5629979968070984,-0.6342446208000183,-0.23711416125297546,-0.08750591427087784,-0.9959927797317505,-0.018471697345376015,0.10235275328159332,-0.06617152690887451,0.07730954885482788
1.4847569017833973,-1.4182931880537522,2.480802914932835,0.40407466888427734,-0.6841551661491394,-0.297747939825058,-0.08493494242429733,-0.9963008761405945,-0.013054204173386097,0.08810881525278091,-0.06632107496261597,0.06543761491775513
1.4884405493942947,-1.459155440461509,2.515245880347554,0.2731909453868866,-0.6063491702079773,-0.3555390536785126,-0.08174961060285568,-0.996610701084137,-0.009164705872535706,0.07175516337156296,-0.06367671489715576,0.02694118022918701
1.49249947737164,-1.4897842147289828,2.5405755931978717,0.21643953025341034,-0.47256791591644287,-0.41065317392349243,-0.07795987278223038,-0.9969363808631897,-0.006329546682536602,0.05946628004312515,-0.05299031734466553,-0.015551626682281494
1.4970086356170564,-1.5196793195593714,2.5661772546829114,0.23631823062896729,-0.40104350447654724,-0.45587393641471863,-0.07362508773803711,-0.9972789287567139,-0.0037667753640562296,0.06387476623058319,-0.04166150093078613,-0.05012732744216919
1.5017825014916888,-1.5596514148519933,2.60241812217144,0.3117959201335907,-0.3654884696006775,-0.48033905029296875,-0.06895341724157333,-0.9976195096969604,-0.0007685115560889244,0.08430380374193192,-0.048461973667144775,-0.08271235227584839
1.5066294020831081,-1.6179056246836718,2.6572150907139824,0.39799922704696655,-0.3503640592098236,-0.5012463927268982,-0.06405089795589447,-0.9979420304298401,0.0030196269508451223,0.10077885538339615,-0.06406962871551514,-0.11309659481048584
1.511502827592525,-1.7003775361571853,2.736446639488764,0.4877171218395233,-0.31886976957321167,-0.5515487194061279,-0.0587599016726017,-0.9982426762580872,0.007657084614038467,0.10046223551034927,-0.05562072992324829,-0.14529144763946533
