attitudeX,attitudeY,attitudeZ,gyroX,gyroY,gyroZ,gravityX,gravityY,gravityZ,accX,accY,accZ
1.5473171498110547,-1.0054714690895028,0.9615737881588021,0.18844318389892578,0.06450563669204712,-0.114991694688797,-0.01983034424483776,-0.9997243881225586,-0.012580218724906445,0.014215081930160522,-0.06752121448516846,0.018516123294830322
1.5487625069135873,-1.0459753436560444,1.0022309827191238,0.12195008248090744,-0.035987433046102524,-0.03556986153125763,-0.0190751850605011,-0.9997572898864746,-0.011044169776141644,0.03575301170349121,-0.07958859205245972,0.04409492015838623
1.5492154259429165,-1.0895604252455378,1.045093504243827,0.08635453134775162,-0.10460297763347626,0.0461585596203804,-0.019133558496832848,-0.9997671246528625,-0.009991214610636234,0.05210776627063751,-0.082874596118927,0.03921198844909668
1.5488248299997707,-1.1367654373160745,1.0911414737635032,0.05575818568468094,-0.11848682910203934,0.10986217856407166,-0.0199411790817976,-0.9997586607933044,-0.009242911823093891,0.05717259645462036,-0.08627063035964966,0.030193448066711426
1.5478004646420422,-1.1776588172517943,1.1310964477209975,0.024303853511810303,-0.06522680073976517,0.14531391859054565,-0.021247275173664093,-0.9997355937957764,-0.008811824955046177,0.052268363535404205,-0.09454858303070068,0.026847898960113525
1.5463787234907695,-1.2065337784758976,1.1596899385077832,-0.00543377036228776,0.00843648798763752,0.16419295966625214,-0.02282005175948143,-0.9997019171714783,-0.008700764738023281,0.035500071942806244,-0.09249186515808105,0.019458472728729248
1.544794226002044,-1.226938307715645,1.1804525432328896,-0.004590614233165979,0.053961627185344696,0.16554345190525055,-0.024482132866978645,-0.9996619820594788,-0.008766650222241879,0.01859220862388611,-0.08584839105606079,0.0020987987518310547
1.5432583880118125,-1.2520591808028443,1.2061170481078562,0.0330476313829422,0.0488947331905365,0.169363871216774,-0.026155438274145126,-0.9996208548545837,-0.008630991913378239,0.00363343209028244,-0.08244103193283081,-0.019597530364990234
1.5417222841848623,-1.2854974581429908,1.2399552928363966,0.05705762654542923,0.027088498696684837,0.1816256046295166,-0.027904197573661804,-0.9995774030685425,-0.008184305392205715,-0.000706065446138382,-0.07120835781097412,-0.03435695171356201
1.540098952879472,-1.3251566915492952,1.2796974896745454,0.07747667282819748,-0.017620356753468513,0.1998997926712036,-0.029780279844999313,-0.9995288848876953,-0.007465987931936979,0.005701880902051926,-0.06260520219802856,-0.03437340259552002
1.5383240362845123,-1.366984072265574,1.3211434782649838,0.09321888536214828,-0.061019763350486755,0.21369843184947968,-0.031799498945474625,-0.9994727969169617,-0.00657238531857729,0.0071565210819244385,-0.05706113576889038,-0.034870266914367676
1.5364010540377608,-1.4120294422907256,1.3654251701099822,0.12681400775909424,-0.09525342285633087,0.22833944857120514,-0.03395994380116463,-0.9994085431098938,-0.005437478888779879,0.008996538817882538,-0.05042678117752075,-0.04711359739303589
1.5343123373044516,-1.4644388160819322,1.4167620420401872,0.17528115212917328,-0.1221763864159584,0.24273596704006195,-0.03627481311559677,-0.9993345141410828,-0.0038727126084268093,0.0056198760867118835,-0.04229158163070679,-0.06463903188705444
1.5319927915373397,-1.524636297381131,1.4755880307156641,0.22603674232959747,-0.16448122262954712,0.25632530450820923,-0.038759905844926834,-0.9992472529411316,-0.001790430280379951,0.00998179242014885,-0.037191033363342285,-0.07207715511322021
1.5294123314435644,-1.5871485902086482,1.536284812859208,0.2509104013442993,-0.20313487946987152,0.26914122700691223,-0.04137040302157402,-0.9991437792778015,0.0006765600410290062,0.012653328478336334,-0.024217545986175537,-0.06284058094024658
1.5265279178025375,-1.6449016735583417,1.5919056231532376,0.2529495656490326,-0.22750836610794067,0.287423312664032,-0.04413521662354469,-0.9990203380584717,0.0032766556832939386,0.010047052055597305,-0.013751387596130371,-0.04656565189361572
1.5233036330834346,-1.6947986937674884,1.6395702825181806,0.2502688467502594,-0.224551722407341,0.31376194953918457,-0.04711109772324562,-0.9988724589347839,0.005872015841305256,0.01901964843273163,-0.0044386982917785645,-0.03126239776611328
1.51972835777241,-1.7358666037718167,1.6784907601347918,0.23900845646858215,-0.21025080978870392,0.3429126441478729,-0.050352275371551514,-0.9986963272094727,0.008387988433241844,0.030759967863559723,0.009118080139160156,-0.01353001780807972
1.5158221553389302,-1.7688827787467685,1.7094928015283222,0.2201404869556427,-0.1990482211112976,0.3604157567024231,-0.05387226864695549,-0.9984893202781677,0.010813168250024319,0.0382319875061512,0.019546449184417725,0.006490467116236687
1.5119178203219372,-1.7924226853430107,1.7312246629331742,0.173922598361969,-0.1764981895685196,0.34399300813674927,-0.05740649625658989,-0.9982671737670898,0.012935275211930275,0.019366305321455002,0.02805227041244507,0.02649366669356823
1.508388941766046,-1.804699055517751,1.7415853044171774,0.11034603416919708,-0.20590588450431824,0.3205907642841339,-0.060670994222164154,-0.9980533123016357,0.014455704018473625,-0.015180476009845734,0.032812654972076416,0.046976327896118164
1.5050151618487873,-1.8083413267915274,1.7430688108674657,0.0716833546757698,-0.22051465511322021,0.3285713493824005,-0.06389180570840836,-0.9978371858596802,0.015469243749976158,0.004138343036174774,0.057544589042663574,0.04445219039916992
1.5016337204532395,-1.8095541490010434,1.7420066510807104,0.07734203338623047,-0.23413139581680298,0.32890796661376953,-0.06715182960033417,-0.9976091980934143,0.016344791278243065,0.012067548930644989,0.0851638913154602,0.020673276856541634
1.4982440294367307,-1.813152626727645,1.74318202301853,0.09967941790819168,-0.24988050758838654,0.32204148173332214,-0.0703720897436142,-0.9973692297935486,0.01739707589149475,0.001753285527229309,0.10041171312332153,0.0031262636184692383
1.4948796203257106,-1.8210563910713768,1.7485230748431269,0.14451825618743896,-0.26556944847106934,0.3082077205181122,-0.07348167896270752,-0.9971197247505188,0.018783310428261757,-0.005909830331802368,0.1200597882270813,-0.008468152955174446
