attitudeX,attitudeY,attitudeZ,gyroX,gyroY,gyroZ,gravityX,gravityY,gravityZ,accX,accY,accZ
0.2670824570566264,0.01811042743449079,0.35363677307679015,0.12521690130233765,-0.005171220749616623,0.1544979214668274,0.01746736653149128,-0.2639184594154358,-0.9643868207931519,0.05296721309423447,0.019411683082580566,-0.054198384284973145
0.2683059536383303,0.018563382620996605,0.3549537838479375,0.1098395511507988,0.1743101179599762,0.09691186249256134,0.017898181453347206,-0.2650983929634094,-0.9640552401542664,0.01609840989112854,0.0312422513961792,0.0002643465995788574
0.2691864034099227,0.02101765075243685,0.35549316260829106,0.06270608305931091,0.3346482217311859,0.010410433635115623,0.02025926299393177,-0.26594722270965576,-0.9637746810913086,-0.019206389784812927,0.03407472372055054,0.050597190856933594
0.26946618261815974,0.02483575574462275,0.3551264796304406,-0.0017528035677969456,0.3895000219345093,-0.0770387202501297,0.023937050253152847,-0.2662169337272644,-0.963615894317627,-0.03178005665540695,0.01961970329284668,0.07840776443481445
0.26907390169694256,0.029227612858041138,0.3540334200731479,-0.07343028485774994,0.4313684105873108,-0.1305718570947647,0.028171919286251068,-0.26583877205848694,-0.9636057615280151,-0.034412749111652374,-0.007964879274368286,0.07159221172332764
0.26784389238389256,0.034097700927816686,0.35264218238160727,-0.1648736596107483,0.4635135531425476,-0.13967373967170715,0.032875534147024155,-0.264652818441391,-0.9637832045555115,-0.01003311574459076,-0.03428205847740173,0.045722901821136475
0.2657552546682878,0.03899497383442877,0.35140322327602264,-0.23912319540977478,0.44389843940734863,-0.10866948217153549,0.03761649876832962,-0.2626380920410156,-0.9641609191894531,0.023327115923166275,-0.04868689179420471,0.029560089111328125
0.26308188475409955,0.043411946242230603,0.3506432660078683,-0.27849963307380676,0.39854055643081665,-0.0566725917160511,0.04190510883927345,-0.26005762815475464,-0.9646833539009094,0.04140789061784744,-0.051435232162475586,0.011756718158721924
0.2603034689180119,0.047298648222331256,0.3504918556610913,-0.26915764808654785,0.3654647767543793,0.0009360797703266144,0.0456882081925869,-0.2573738098144531,-0.9652312397956848,0.0443233959376812,-0.04446020722389221,-0.012490928173065186
0.25783882438243977,0.05059199982759486,0.3508707436696188,-0.22436781227588654,0.3099309504032135,0.04664018750190735,0.04889873042702675,-0.25499141216278076,-0.9657061100006104,0.04630086570978165,-0.030500471591949463,-0.03374457359313965
0.2558614223738835,0.05318275807298683,0.35154357849513357,-0.17403006553649902,0.2409423142671585,0.06077944487333298,0.05142717808485031,-0.2530788779258728,-0.9660778045654297,0.049830153584480286,-0.014316082000732422,-0.03985786437988281
0.25440415792501964,0.05508303356897,0.3522109474698958,-0.12388621270656586,0.1709347367286682,0.04912571609020233,0.053283143788576126,-0.251668781042099,-0.9663455486297607,0.03787287324666977,-0.0014286935329437256,-0.04300808906555176
